timestamp,flow_id,from_host,to_host,from_ip,to_ip,traffic_type,size_bytes,bandwidth_bps,latency_ms,duration_sec,packet_loss_pct,status,details,flow_start_time,flow_end_time
2025-06-09 14:59:09.287,flow_264,h3,h2,10.0.2.1,10.0.1.2,mtr,640,0,9.372,11.90411,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.2ms,0%loss) | small_pkt(7.6ms,0%loss) | large_pkt(7.4ms,0%loss) | rapid(8.0ms,0%loss) | Jitter: 10.5% | Successful: 4/4",2025-06-09 14:59:09.287,2025-06-09 14:59:21.191
2025-06-09 14:58:53.752,flow_261,h5,h7,10.0.3.1,10.0.4.1,iperf,1572864,10710000,9.245,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.24ms",2025-06-09 14:58:53.752,2025-06-09 14:59:35.622
2025-06-09 14:58:53.246,flow_260,h5,h2,10.0.3.1,10.0.1.2,mtr,640,0,9.36,44.218394,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.3ms,0%loss) | small_pkt(7.7ms,0%loss) | large_pkt(7.6ms,0%loss) | rapid(7.6ms,0%loss) | Jitter: 8.1% | Successful: 4/4",2025-06-09 14:58:53.246,2025-06-09 14:59:37.464
2025-06-09 14:59:19.803,flow_265,h1,h7,10.0.1.1,10.0.4.1,iperf,458752,3119500,256.931,30,0,SUCCESS,"Transfer: 448 KBytes, Bandwidth: 3.12 Mbits/sec | Latency: 256.93ms",2025-06-09 14:59:19.803,2025-06-09 14:59:53.767
2025-06-09 14:59:20.306,flow_266,h6,h3,10.0.3.2,10.0.2.1,iperf,1174405,8024000,9.122,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 8.02 Mbits/sec | Latency: 9.12ms",2025-06-09 14:59:20.306,2025-06-09 15:00:02.538
2025-06-09 14:59:54.359,flow_270,h2,h1,10.0.1.2,10.0.1.1,mtr,640,0,7.476,12.089565,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.1ms,0%loss) | small_pkt(0.0ms,0%loss) | large_pkt(9.5ms,0%loss) | rapid(15.4ms,0%loss) | Jitter: 246.7% | Successful: 4/4",2025-06-09 14:59:54.359,2025-06-09 15:00:06.448
2025-06-09 14:59:00.767,flow_263,h6,h8,10.0.3.2,10.0.4.2,iperf,1572864,10710000,7.697,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 7.69ms",2025-06-09 14:59:00.767,2025-06-09 14:59:52.471
2025-06-09 15:00:07.383,flow_272,h2,h3,10.0.1.2,10.0.2.1,ping,320,0,9.552,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.950/7.960/7.976/0.009 ms",2025-06-09 15:00:07.383,2025-06-09 15:00:11.408
2025-06-09 14:59:22.811,flow_267,h8,h5,10.0.4.2,10.0.3.1,iperf,1572864,10710000,19.963,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 19.97ms",2025-06-09 14:59:22.811,2025-06-09 15:00:09.150
2025-06-09 15:00:04.875,flow_271,h5,h2,10.0.3.1,10.0.1.2,mtr,640,0,12.432,11.890213,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(13.3ms,0%loss) | small_pkt(11.9ms,0%loss) | large_pkt(8.1ms,0%loss) | rapid(8.0ms,0%loss) | Jitter: 51.2% | Successful: 4/4",2025-06-09 15:00:04.875,2025-06-09 15:00:16.765
2025-06-09 15:00:12.905,flow_275,h8,h4,10.0.4.2,10.0.2.2,ping,320,0,9.576,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.909/7.980/8.151/0.094 ms",2025-06-09 15:00:12.905,2025-06-09 15:00:23.993
2025-06-09 15:00:09.892,flow_273,h8,h4,10.0.4.2,10.0.2.2,mtr,640,0,9.384,17.95421,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.9ms,0%loss) | small_pkt(7.8ms,0%loss) | large_pkt(7.7ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 3.0% | Successful: 4/4",2025-06-09 15:00:09.892,2025-06-09 15:00:27.846
2025-06-09 14:59:37.329,flow_268,h1,h7,10.0.1.1,10.0.4.1,iperf,1572864,10710000,83.791,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 83.8ms",2025-06-09 14:59:37.329,2025-06-09 15:00:32.036
2025-06-09 15:00:12.403,flow_274,h1,h6,10.0.1.1,10.0.3.2,ping,320,0,9.608,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.365/8.007/8.356/0.361 ms",2025-06-09 15:00:12.403,2025-06-09 15:00:40.093
2025-06-09 15:00:28.436,flow_278,h4,h7,10.0.2.2,10.0.4.1,mtr,640,0,10.488,11.902837,0.0,SUCCESS,"NetDiag: Good | Tests: basic(10.8ms,0%loss) | small_pkt(8.6ms,0%loss) | large_pkt(7.8ms,0%loss) | rapid(7.7ms,0%loss) | Jitter: 35.7% | Successful: 4/4",2025-06-09 15:00:28.436,2025-06-09 15:00:40.339
2025-06-09 14:59:39.834,flow_269,h1,h8,10.0.1.1,10.0.4.2,mtr,640,0,32.976,62.101658,0.0,SUCCESS,"NetDiag: Good | Tests: basic(30.4ms,0%loss) | small_pkt(30.0ms,0%loss) | large_pkt(26.3ms,0%loss) | rapid(23.2ms,0%loss) | Jitter: 26.2% | Successful: 4/4",2025-06-09 14:59:39.834,2025-06-09 15:00:41.936
2025-06-09 15:00:44.479,flow_282,h2,h5,10.0.1.2,10.0.3.1,mtr,640,0,14.916,11.915326,0.0,SUCCESS,"NetDiag: Good | Tests: basic(11.1ms,0%loss) | small_pkt(10.3ms,0%loss) | large_pkt(12.9ms,0%loss) | rapid(15.4ms,0%loss) | Jitter: 40.4% | Successful: 4/4",2025-06-09 15:00:44.479,2025-06-09 15:00:56.394
2025-06-09 15:00:17.413,flow_276,h8,h3,10.0.4.2,10.0.2.1,iperf,1572864,10710000,9.341,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.34ms",2025-06-09 15:00:17.413,2025-06-09 15:01:00.046
2025-06-09 15:00:32.946,flow_279,h4,h5,10.0.2.2,10.0.3.1,iperf,1572864,10710000,9.329,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.32ms",2025-06-09 15:00:32.946,2025-06-09 15:01:14.048
2025-06-09 15:00:25.928,flow_277,h8,h1,10.0.4.2,10.0.1.1,iperf,1572864,10710000,27.137,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 27.13ms",2025-06-09 15:00:25.928,2025-06-09 15:01:22.164
2025-06-09 15:00:57.017,flow_283,h4,h3,10.0.2.2,10.0.2.1,mtr,640,0,18.528,29.208023,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(4.3ms,0%loss) | small_pkt(0.6ms,0%loss) | large_pkt(0.7ms,0%loss) | rapid(56.1ms,0%loss) | Jitter: 359.7% | Successful: 4/4",2025-06-09 15:00:57.017,2025-06-09 15:01:26.225
2025-06-09 15:00:41.471,flow_280,h2,h4,10.0.1.2,10.0.2.2,iperf,1174405,8024000,10.067,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 8.02 Mbits/sec | Latency: 10.07ms",2025-06-09 15:00:41.471,2025-06-09 15:01:25.105
2025-06-09 15:01:01.529,flow_284,h1,h4,10.0.1.1,10.0.2.2,iperf,917504,6239000,28.48,20,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 6.24 Mbits/sec | Latency: 28.48ms",2025-06-09 15:01:01.529,2025-06-09 15:01:45.453
2025-06-09 15:01:46.112,flow_289,h4,h7,10.0.2.2,10.0.4.1,mtr,640,0,150.06,12.260685,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(188.8ms,0%loss) | small_pkt(187.5ms,0%loss) | large_pkt(116.0ms,0%loss) | rapid(7.9ms,0%loss) | Jitter: 144.6% | Successful: 4/4",2025-06-09 15:01:46.112,2025-06-09 15:01:58.373
2025-06-09 15:00:41.973,flow_281,h8,h4,10.0.4.2,10.0.2.2,iperf,1048576,7131500,33.036,30,0,SUCCESS,"Transfer: 1.00 MBytes, Bandwidth: 7.13 Mbits/sec | Latency: 33.04ms",2025-06-09 15:00:41.973,2025-06-09 15:01:55.319
2025-06-09 15:01:58.627,flow_290,h8,h4,10.0.4.2,10.0.2.2,ping,320,0,10.541,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.010/8.784/11.808/1.622 ms",2025-06-09 15:01:58.627,2025-06-09 15:02:02.646
2025-06-09 15:02:03.638,flow_292,h7,h2,10.0.4.1,10.0.1.2,ping,320,0,9.527,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.744/7.939/8.242/0.181 ms",2025-06-09 15:02:03.638,2025-06-09 15:02:07.660
2025-06-09 15:01:27.080,flow_287,h3,h5,10.0.2.1,10.0.3.1,iperf,693248,4717500,9.928,20,0,SUCCESS,"Transfer: 677 KBytes, Bandwidth: 4.72 Mbits/sec | Latency: 9.92ms",2025-06-09 15:01:27.080,2025-06-09 15:01:50.872
2025-06-09 15:01:16.051,flow_285,h2,h5,10.0.1.2,10.0.3.1,iperf,1572864,10710000,12.114,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 12.12ms",2025-06-09 15:01:16.051,2025-06-09 15:01:58.780
2025-06-09 15:01:27.582,flow_288,h1,h4,10.0.1.1,10.0.2.2,iperf,1572864,10710000,307.352,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 307.36ms",2025-06-09 15:01:27.582,2025-06-09 15:02:19.457
2025-06-09 15:02:08.145,flow_293,h7,h8,10.0.4.1,10.0.4.2,mtr,640,0,0.132,12.125296,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(0.2ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 86.6% | Successful: 4/4",2025-06-09 15:02:08.145,2025-06-09 15:02:20.270
2025-06-09 15:01:24.570,flow_286,h5,h1,10.0.3.1,10.0.1.1,iperf,458752,3119500,9.428,30,0,SUCCESS,"Transfer: 448 KBytes, Bandwidth: 3.12 Mbits/sec | Latency: 9.43ms",2025-06-09 15:01:24.570,2025-06-09 15:02:19.227
2025-06-09 15:02:21.678,flow_296,h3,h5,10.0.2.1,10.0.3.1,ping,320,0,9.853,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.009/8.211/8.378/0.120 ms",2025-06-09 15:02:21.678,2025-06-09 15:02:25.710
2025-06-09 15:02:22.184,flow_297,h3,h5,10.0.2.1,10.0.3.1,ping,320,0,10.158,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.996/8.465/10.813/1.299 ms",2025-06-09 15:02:22.184,2025-06-09 15:02:29.726
2025-06-09 15:02:27.198,flow_299,h5,h7,10.0.3.1,10.0.4.1,ping,320,0,28.752,5,0,SUCCESS,"Packet Loss: 0%, RTT: 19.900/23.960/27.266/2.911 ms",2025-06-09 15:02:27.198,2025-06-09 15:02:31.246
2025-06-09 15:02:21.176,flow_295,h7,h8,10.0.4.1,10.0.4.2,iperf,1174405,8024000,0.146,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 8.02 Mbits/sec | Latency: 0.14ms",2025-06-09 15:02:21.176,2025-06-09 15:02:34.837
2025-06-09 15:02:01.134,flow_291,h1,h3,10.0.1.1,10.0.2.1,iperf,1572864,10710000,9.475,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.48ms",2025-06-09 15:02:01.134,2025-06-09 15:02:46.872
2025-06-09 15:02:20.670,flow_294,h8,h1,10.0.4.2,10.0.1.1,iperf,1572864,10710000,9.515,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.52ms",2025-06-09 15:02:20.670,2025-06-09 15:02:44.376
2025-06-09 15:02:46.741,flow_302,h2,h8,10.0.1.2,10.0.4.2,mtr,640,0,9.108,11.895849,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.8ms,0%loss) | small_pkt(7.6ms,0%loss) | large_pkt(7.5ms,0%loss) | rapid(7.5ms,0%loss) | Jitter: 3.9% | Successful: 4/4",2025-06-09 15:02:46.741,2025-06-09 15:02:58.637
2025-06-09 15:02:24.693,flow_298,h5,h7,10.0.3.1,10.0.4.1,iperf,1572864,10710000,22.747,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 22.75ms",2025-06-09 15:02:24.693,2025-06-09 15:02:58.353
2025-06-09 15:02:49.247,flow_303,h2,h4,10.0.1.2,10.0.2.2,ping,320,0,9.706,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.514/8.088/8.831/0.431 ms",2025-06-09 15:02:49.247,2025-06-09 15:03:02.653
2025-06-09 15:02:32.213,flow_301,h5,h4,10.0.3.1,10.0.2.2,mtr,640,0,10.464,32.012644,0.0,SUCCESS,"NetDiag: Good | Tests: basic(8.1ms,0%loss) | small_pkt(7.7ms,0%loss) | large_pkt(11.0ms,0%loss) | rapid(8.1ms,0%loss) | Jitter: 38.4% | Successful: 4/4",2025-06-09 15:02:32.213,2025-06-09 15:03:04.225
2025-06-09 15:02:31.705,flow_300,h1,h3,10.0.1.1,10.0.2.1,iperf,1572864,10710000,16.434,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 16.44ms",2025-06-09 15:02:31.705,2025-06-09 15:03:10.637
2025-06-09 15:03:12.301,flow_309,h5,h8,10.0.3.1,10.0.4.2,mtr,640,0,13.824,11.901028,0.0,SUCCESS,"NetDiag: Good | Tests: basic(11.8ms,0%loss) | small_pkt(11.4ms,0%loss) | large_pkt(12.1ms,0%loss) | rapid(10.8ms,0%loss) | Jitter: 11.5% | Successful: 4/4",2025-06-09 15:03:12.301,2025-06-09 15:03:24.202
2025-06-09 15:03:00.774,flow_306,h2,h3,10.0.1.2,10.0.2.1,iperf,917504,6239000,12.922,20,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 6.24 Mbits/sec | Latency: 12.92ms",2025-06-09 15:03:00.774,2025-06-09 15:03:26.415
2025-06-09 15:03:03.282,flow_307,h4,h5,10.0.2.2,10.0.3.1,iperf,1572864,10710000,9.173,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.17ms",2025-06-09 15:03:03.282,2025-06-09 15:03:26.921
2025-06-09 15:03:24.821,flow_310,h6,h7,10.0.3.2,10.0.4.1,iperf,1572864,10710000,12.673,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 12.67ms",2025-06-09 15:03:24.821,2025-06-09 15:03:48.426
2025-06-09 15:03:29.833,flow_312,h6,h7,10.0.3.2,10.0.4.1,ping,320,0,139.342,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.484/116.118/189.731/87.850 ms",2025-06-09 15:03:29.833,2025-06-09 15:03:52.472
2025-06-09 15:03:00.269,flow_305,h1,h6,10.0.1.1,10.0.3.2,iperf,1572864,10710000,9.166,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.17ms",2025-06-09 15:03:00.269,2025-06-09 15:03:51.088
2025-06-09 15:03:05.788,flow_308,h1,h2,10.0.1.1,10.0.1.2,mtr,640,0,2.088,55.342263,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(6.8ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.0ms,0%loss) | rapid(0.0ms,0%loss) | Jitter: 391.7% | Successful: 4/4",2025-06-09 15:03:05.788,2025-06-09 15:04:01.131
2025-06-09 15:03:27.326,flow_311,h3,h6,10.0.2.1,10.0.3.2,iperf,1174405,8024000,23.711,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 8.02 Mbits/sec | Latency: 23.71ms",2025-06-09 15:03:27.326,2025-06-09 15:04:03.535
2025-06-09 15:02:51.751,flow_304,h1,h3,10.0.1.1,10.0.2.1,mtr,640,0,112.296,77.314483,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(197.7ms,0%loss) | small_pkt(139.3ms,0%loss) | large_pkt(18.9ms,0%loss) | rapid(18.3ms,0%loss) | Jitter: 191.8% | Successful: 4/4",2025-06-09 15:02:51.751,2025-06-09 15:04:09.065
2025-06-09 15:04:10.940,flow_318,h4,h3,10.0.2.2,10.0.2.1,mtr,640,0,412.944,13.327239,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(277.2ms,0%loss) | small_pkt(350.6ms,0%loss) | large_pkt(383.5ms,0%loss) | rapid(365.1ms,0%loss) | Jitter: 30.9% | Successful: 4/4",2025-06-09 15:04:10.940,2025-06-09 15:04:24.267
2025-06-09 15:03:55.391,flow_315,h8,h1,10.0.4.2,10.0.1.1,iperf,1572864,10710000,11.044,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 11.04ms",2025-06-09 15:03:55.391,2025-06-09 15:04:26.281
2025-06-09 15:04:01.917,flow_316,h1,h3,10.0.1.1,10.0.2.1,iperf,693248,4717500,18.595,20,0,SUCCESS,"Transfer: 677 KBytes, Bandwidth: 4.72 Mbits/sec | Latency: 18.6ms",2025-06-09 15:04:01.917,2025-06-09 15:04:29.336
2025-06-09 15:03:50.369,flow_313,h2,h3,10.0.1.2,10.0.2.1,iperf,1698693,11560000,9.716,30,0,SUCCESS,"Transfer: 1.62 MBytes, Bandwidth: 11.56 Mbits/sec | Latency: 9.72ms",2025-06-09 15:03:50.369,2025-06-09 15:04:33.233
2025-06-09 15:03:52.878,flow_314,h2,h1,10.0.1.2,10.0.1.1,mtr,640,0,0.048,42.229034,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.0ms,0%loss) | small_pkt(0.0ms,0%loss) | large_pkt(0.0ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 235.6% | Successful: 4/4",2025-06-09 15:03:52.878,2025-06-09 15:04:35.107
2025-06-09 15:04:25.467,flow_319,h8,h7,10.0.4.2,10.0.4.1,mtr,640,0,0.852,12.912362,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(2.6ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 353.5% | Successful: 4/4",2025-06-09 15:04:25.467,2025-06-09 15:04:38.379
2025-06-09 15:04:30.477,flow_321,h2,h5,10.0.1.2,10.0.3.1,ping,320,0,16.988,5,0,SUCCESS,"Packet Loss: 0%, RTT: 11.596/14.157/16.586/1.631 ms",2025-06-09 15:04:30.477,2025-06-09 15:04:41.183
2025-06-09 15:04:29.975,flow_320,h4,h5,10.0.2.2,10.0.3.1,iperf,1572864,10710000,9.87,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.86ms",2025-06-09 15:04:29.975,2025-06-09 15:05:03.584
2025-06-09 15:04:42.515,flow_325,h4,h1,10.0.2.2,10.0.1.1,ping,320,0,14.827,5,0,SUCCESS,"Packet Loss: 0%, RTT: 10.092/12.356/14.400/1.838 ms",2025-06-09 15:04:42.515,2025-06-09 15:05:09.656
2025-06-09 15:04:40.000,flow_324,h3,h1,10.0.2.1,10.0.1.1,iperf,1572864,10710000,9.373,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.37ms",2025-06-09 15:04:40.000,2025-06-09 15:05:13.740
2025-06-09 15:05:11.605,flow_327,h6,h3,10.0.3.2,10.0.2.1,mtr,640,0,14.268,11.919593,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(21.7ms,0%loss) | small_pkt(10.8ms,0%loss) | large_pkt(7.5ms,0%loss) | rapid(7.6ms,0%loss) | Jitter: 119.0% | Successful: 4/4",2025-06-09 15:05:11.605,2025-06-09 15:05:23.525
2025-06-09 15:05:16.114,flow_328,h5,h1,10.0.3.1,10.0.1.1,iperf,1174405,8024000,10.012,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 8.02 Mbits/sec | Latency: 10.01ms",2025-06-09 15:05:16.114,2025-06-09 15:05:29.700
2025-06-09 15:04:34.983,flow_322,h4,h5,10.0.2.2,10.0.3.1,iperf,1572864,10710000,16.324,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 16.32ms",2025-06-09 15:04:34.983,2025-06-09 15:05:41.990
2025-06-09 15:05:43.675,flow_331,h8,h6,10.0.4.2,10.0.3.2,ping,320,0,9.247,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.957/7.706/7.987/0.399 ms",2025-06-09 15:05:43.675,2025-06-09 15:05:47.701
2025-06-09 15:05:24.634,flow_329,h3,h5,10.0.2.1,10.0.3.1,iperf,693248,4717500,13.326,20,0,SUCCESS,"Transfer: 677 KBytes, Bandwidth: 4.72 Mbits/sec | Latency: 13.33ms",2025-06-09 15:05:24.634,2025-06-09 15:05:53.320
2025-06-09 15:05:05.066,flow_326,h4,h2,10.0.2.2,10.0.1.2,iperf,1572864,10710000,9.99,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.98ms",2025-06-09 15:05:05.066,2025-06-09 15:06:12.173
2025-06-09 15:04:04.425,flow_317,h2,h4,10.0.1.2,10.0.2.2,iperf,1572864,10710000,25.486,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 25.49ms",2025-06-09 15:04:04.425,2025-06-09 15:05:32.882
2025-06-09 15:04:37.489,flow_323,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,10710000,9.715,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 9.72ms",2025-06-09 15:04:37.489,2025-06-09 15:06:03.018
2025-06-09 15:05:31.146,flow_330,h3,h5,10.0.2.1,10.0.3.1,iperf,1572864,10710000,14.928,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 14.93ms",2025-06-09 15:05:31.146,2025-06-09 15:06:13.449
2025-06-09 15:05:48.189,flow_332,h4,h5,10.0.2.2,10.0.3.1,mtr,640,0,17.82,35.936929,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(13.6ms,0%loss) | small_pkt(8.2ms,0%loss) | large_pkt(19.0ms,0%loss) | rapid(18.7ms,0%loss) | Jitter: 72.8% | Successful: 4/4",2025-06-09 15:05:48.189,2025-06-09 15:06:24.126
2025-06-09 15:06:13.226,flow_334,h5,h8,10.0.3.1,10.0.4.2,iperf,1174405,8024000,10.23,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 8.02 Mbits/sec | Latency: 10.24ms",2025-06-09 15:06:13.226,2025-06-09 15:06:28.330
2025-06-09 15:05:54.694,flow_333,h7,h2,10.0.4.1,10.0.1.2,iperf,458752,3119500,230.688,30,0,SUCCESS,"Transfer: 448 KBytes, Bandwidth: 3.12 Mbits/sec | Latency: 230.69ms",2025-06-09 15:05:54.694,2025-06-09 15:06:34.759
2025-06-09 15:06:25.258,flow_338,h7,h4,10.0.4.1,10.0.2.2,ping,320,0,9.743,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.783/8.119/8.532/0.270 ms",2025-06-09 15:06:25.258,2025-06-09 15:06:40.805
2025-06-09 15:06:29.781,flow_339,h5,h3,10.0.3.1,10.0.2.1,mtr,640,0,15.312,11.956984,0.0,SUCCESS,"NetDiag: Good | Tests: basic(10.6ms,0%loss) | small_pkt(11.0ms,0%loss) | large_pkt(13.9ms,0%loss) | rapid(15.6ms,0%loss) | Jitter: 39.6% | Successful: 4/4",2025-06-09 15:06:29.781,2025-06-09 15:06:41.738
2025-06-09 15:06:36.295,flow_340,h2,h7,10.0.1.2,10.0.4.1,mtr,640,0,20.64,11.941964,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(8.1ms,0%loss) | small_pkt(13.9ms,0%loss) | large_pkt(23.3ms,0%loss) | rapid(23.6ms,0%loss) | Jitter: 90.3% | Successful: 4/4",2025-06-09 15:06:36.295,2025-06-09 15:06:48.237
2025-06-09 15:06:49.818,flow_343,h3,h1,10.0.2.1,10.0.1.1,ping,320,0,9.983,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.467/8.319/8.734/0.458 ms",2025-06-09 15:06:49.818,2025-06-09 15:06:53.858
2025-06-09 15:06:43.308,flow_342,h6,h8,10.0.3.2,10.0.4.2,mtr,640,0,15.936,11.918799,0.0,SUCCESS,"NetDiag: Good | Tests: basic(12.7ms,0%loss) | small_pkt(14.2ms,0%loss) | large_pkt(13.2ms,0%loss) | rapid(12.9ms,0%loss) | Jitter: 11.2% | Successful: 4/4",2025-06-09 15:06:43.308,2025-06-09 15:06:55.227
2025-06-09 15:06:16.735,flow_337,h8,h5,10.0.4.2,10.0.3.1,iperf,1572864,10710000,13.164,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 13.16ms",2025-06-09 15:06:16.735,2025-06-09 15:07:00.007
2025-06-09 15:06:56.834,flow_345,h6,h3,10.0.3.2,10.0.2.1,mtr,640,0,9.756,11.970731,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.1ms,0%loss) | small_pkt(8.1ms,0%loss) | large_pkt(8.0ms,0%loss) | rapid(8.3ms,0%loss) | Jitter: 3.0% | Successful: 4/4",2025-06-09 15:06:56.834,2025-06-09 15:07:08.805
2025-06-09 15:07:01.349,flow_346,h2,h4,10.0.1.2,10.0.2.2,mtr,640,0,15.048,11.969494,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(13.0ms,0%loss) | small_pkt(15.1ms,0%loss) | large_pkt(13.8ms,0%loss) | rapid(8.3ms,0%loss) | Jitter: 54.4% | Successful: 4/4",2025-06-09 15:07:01.349,2025-06-09 15:07:13.318
2025-06-09 15:06:16.233,flow_336,h5,h7,10.0.3.1,10.0.4.1,iperf,1174405,8024000,17.861,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 8.02 Mbits/sec | Latency: 17.86ms",2025-06-09 15:06:16.233,2025-06-09 15:06:51.907
2025-06-09 15:07:09.868,flow_347,h4,h1,10.0.2.2,10.0.1.1,ping,320,0,13.154,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.809/10.962/16.966/3.581 ms",2025-06-09 15:07:09.868,2025-06-09 15:07:13.919
2025-06-09 15:06:13.728,flow_335,h7,h4,10.0.4.1,10.0.2.2,iperf,1572864,10710000,11.461,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 10.71 Mbits/sec | Latency: 11.46ms",2025-06-09 15:06:13.728,2025-06-09 15:07:10.919
2025-06-09 15:07:14.903,flow_349,h3,h2,10.0.2.1,10.0.1.2,ping,320,0,10.442,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.798/8.702/11.097/1.218 ms",2025-06-09 15:07:14.903,2025-06-09 15:07:18.943
